measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Turkey,Both,All Ages,Nutritional deficiencies,Percent,1995,0.01581483684985997,0.02120747923513914,0.011875993135480057
DALYs (Disability-Adjusted Life Years),Latvia,Both,All Ages,Nutritional deficiencies,Percent,1995,0.00536725127135249,0.007293209954824575,0.0037822042292763192
DALYs (Disability-Adjusted Life Years),Democratic Republic of the Congo,Both,All Ages,Nutritional deficiencies,Percent,1990,0.04001095274210634,0.05366506682872602,0.02947486702967001
DALYs (Disability-Adjusted Life Years),Armenia,Both,All Ages,Nutritional deficiencies,Percent,1990,0.01291367144254769,0.017097391536170077,0.009616808744852653
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All Ages,Nutritional deficiencies,Percent,1990,0.0053184695078701254,0.006975144145317648,0.0038450791877670796
DALYs (Disability-Adjusted Life Years),Brunei Darussalam,Both,All Ages,Nutritional deficiencies,Percent,1990,0.014950685195401098,0.020828620343089188,0.010478178285814939
DALYs (Disability-Adjusted Life Years),Australia,Both,All Ages,Nutritional deficiencies,Percent,1995,0.004011863211041352,0.005714776483832514,0.0028634137480287136
DALYs (Disability-Adjusted Life Years),Nauru,Both,All Ages,Nutritional deficiencies,Percent,1990,0.025165653749697172,0.033250876397377074,0.018079253037696613
DALYs (Disability-Adjusted Life Years),Portugal,Both,All Ages,Nutritional deficiencies,Percent,1995,0.005067450237297477,0.0067821254260341255,0.0037575430941414897
DALYs (Disability-Adjusted Life Years),Sudan,Both,All Ages,Nutritional deficiencies,Percent,1990,0.02750380445611516,0.04945010784703918,0.015508924460809136
DALYs (Disability-Adjusted Life Years),Israel,Both,All Ages,Nutritional deficiencies,Percent,1990,0.00717417166496547,0.010306726530369043,0.00489472696814442
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Nutritional deficiencies,Percent,1995,0.017967765100369654,0.025948728583067703,0.01124370063065473
DALYs (Disability-Adjusted Life Years),American Samoa,Both,All Ages,Nutritional deficiencies,Percent,1990,0.02518641423540772,0.03167535886219093,0.019784708536927313
DALYs (Disability-Adjusted Life Years),Paraguay,Both,All Ages,Nutritional deficiencies,Percent,1990,0.024010124580626388,0.03008732376232988,0.018972862786351512
DALYs (Disability-Adjusted Life Years),Taiwan (Province of China),Both,All Ages,Nutritional deficiencies,Percent,1995,0.009384445379091035,0.012575997103554002,0.006872620124902201
DALYs (Disability-Adjusted Life Years),Philippines,Both,All Ages,Nutritional deficiencies,Percent,1995,0.023757443962118256,0.02845866210733502,0.019915260082226084
DALYs (Disability-Adjusted Life Years),Austria,Both,All Ages,Nutritional deficiencies,Percent,1990,0.003886285613227948,0.005138534209155907,0.002726009897993292
DALYs (Disability-Adjusted Life Years),Comoros,Both,All Ages,Nutritional deficiencies,Percent,1995,0.04724848728972904,0.06224541635183463,0.03454760094084163
DALYs (Disability-Adjusted Life Years),Solomon Islands,Both,All Ages,Nutritional deficiencies,Percent,1995,0.022914809117500958,0.030073989546418836,0.017129297644744617
DALYs (Disability-Adjusted Life Years),Brazil,Both,All Ages,Nutritional deficiencies,Percent,1995,0.027642784184577624,0.0322024796129234,0.023949728714666753
DALYs (Disability-Adjusted Life Years),Tokelau,Both,All Ages,Nutritional deficiencies,Percent,1995,0.025728483288217793,0.0336056512443638,0.019111848617512035
DALYs (Disability-Adjusted Life Years),France,Both,All Ages,Nutritional deficiencies,Percent,1995,0.006690281277102466,0.008124342012145895,0.005413081755512707
DALYs (Disability-Adjusted Life Years),Niger,Both,All Ages,Nutritional deficiencies,Percent,1990,0.042564795204453026,0.06551935206107345,0.027834552510216864
DALYs (Disability-Adjusted Life Years),Seychelles,Both,All Ages,Nutritional deficiencies,Percent,1995,0.015942463463396395,0.020867392939827773,0.011966483360109982
DALYs (Disability-Adjusted Life Years),Equatorial Guinea,Both,All Ages,Nutritional deficiencies,Percent,1990,0.0422578866670113,0.06213294842014357,0.028882961102847708
DALYs (Disability-Adjusted Life Years),Guinea-Bissau,Both,All Ages,Nutritional deficiencies,Percent,1995,0.0376890721023939,0.05583010138369459,0.024974317005300176
DALYs (Disability-Adjusted Life Years),Ukraine,Both,All Ages,Nutritional deficiencies,Percent,1990,0.0050352740141634475,0.00656465350713288,0.0037827553461151193
DALYs (Disability-Adjusted Life Years),Congo,Both,All Ages,Nutritional deficiencies,Percent,1990,0.026028853676804676,0.035657755618741065,0.018531022009663365
DALYs (Disability-Adjusted Life Years),Guyana,Both,All Ages,Nutritional deficiencies,Percent,1995,0.033260911761049665,0.03904733454999708,0.027821232383281297
DALYs (Disability-Adjusted Life Years),Malta,Both,All Ages,Nutritional deficiencies,Percent,1990,0.005534771382826567,0.007512324018916277,0.003837473244012567
DALYs (Disability-Adjusted Life Years),Cyprus,Both,All Ages,Nutritional deficiencies,Percent,1990,0.00557991656191728,0.007407371226178025,0.004059715806794196
DALYs (Disability-Adjusted Life Years),Spain,Both,All Ages,Nutritional deficiencies,Percent,1995,0.005152559225977023,0.0071314474263601555,0.0036796274442478854
DALYs (Disability-Adjusted Life Years),Italy,Both,All Ages,Nutritional deficiencies,Percent,1990,0.0056522888785647055,0.00798369661873821,0.0037741522843826297
DALYs (Disability-Adjusted Life Years),Uganda,Both,All Ages,Nutritional deficiencies,Percent,1990,0.036106410665649326,0.05590905747361393,0.022622137545981538
DALYs (Disability-Adjusted Life Years),Liberia,Both,All Ages,Nutritional deficiencies,Percent,1995,0.03768100243514963,0.055583541030412034,0.025413611153669663
DALYs (Disability-Adjusted Life Years),Gabon,Both,All Ages,Nutritional deficiencies,Percent,1990,0.027943724200469748,0.03697643474576065,0.020345045977150273
DALYs (Disability-Adjusted Life Years),Somalia,Both,All Ages,Nutritional deficiencies,Percent,1995,0.07563532086556975,0.11487007578689701,0.04678223267703868
DALYs (Disability-Adjusted Life Years),Malaysia,Both,All Ages,Nutritional deficiencies,Percent,1990,0.028477083231704097,0.03731445597278963,0.02101508071308366
DALYs (Disability-Adjusted Life Years),Lithuania,Both,All Ages,Nutritional deficiencies,Percent,1995,0.00515535993433559,0.007268678227964354,0.0034821403606987733
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All Ages,Nutritional deficiencies,Percent,1990,0.01761392734927149,0.023870546686900907,0.013316954275472522
DALYs (Disability-Adjusted Life Years),Montenegro,Both,All Ages,Nutritional deficiencies,Percent,1995,0.00743723316681306,0.01051887594826702,0.005137675061827752
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Nutritional deficiencies,Percent,1990,0.004568843125761705,0.006245486770337444,0.0032596583622501374
DALYs (Disability-Adjusted Life Years),United Arab Emirates,Both,All Ages,Nutritional deficiencies,Percent,1995,0.013415634075818167,0.018451754342371084,0.00927028158723793
DALYs (Disability-Adjusted Life Years),Belize,Both,All Ages,Nutritional deficiencies,Percent,1990,0.0397022114384685,0.04647020557103537,0.033632850379479454
DALYs (Disability-Adjusted Life Years),New Zealand,Both,All Ages,Nutritional deficiencies,Percent,1995,0.003995296040706216,0.005529070893060445,0.002837623917314989
DALYs (Disability-Adjusted Life Years),Monaco,Both,All Ages,Nutritional deficiencies,Percent,1995,0.002900634758467496,0.003976082655486613,0.0020314829671111063
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,All Ages,Nutritional deficiencies,Percent,1990,0.005531190466901479,0.007601269389827847,0.0036970474975619016
DALYs (Disability-Adjusted Life Years),Timor-Leste,Both,All Ages,Nutritional deficiencies,Percent,1995,0.059175410910032034,0.0958217447014697,0.023365289917206534
DALYs (Disability-Adjusted Life Years),Azerbaijan,Both,All Ages,Nutritional deficiencies,Percent,1990,0.015129499156882286,0.019388001625954637,0.01174286236773227
DALYs (Disability-Adjusted Life Years),Cuba,Both,All Ages,Nutritional deficiencies,Percent,1990,0.013038247623682157,0.017682359649409805,0.009235375410484917
DALYs (Disability-Adjusted Life Years),Palau,Both,All Ages,Nutritional deficiencies,Percent,1990,0.011942552002703862,0.01727362690081547,0.008237352534374529
DALYs (Disability-Adjusted Life Years),Tuvalu,Both,All Ages,Nutritional deficiencies,Percent,1995,0.02430686280102762,0.031254598086352496,0.018838316147047385
DALYs (Disability-Adjusted Life Years),Sri Lanka,Both,All Ages,Nutritional deficiencies,Percent,1995,0.023210218550500646,0.030258833699947175,0.01712592148135634
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Nutritional deficiencies,Percent,1995,0.01596020883581497,0.01865764140412344,0.013740617439163154
DALYs (Disability-Adjusted Life Years),Kuwait,Both,All Ages,Nutritional deficiencies,Percent,1995,0.014759770202344846,0.019605243757232254,0.010644856267482086
DALYs (Disability-Adjusted Life Years),Kiribati,Both,All Ages,Nutritional deficiencies,Percent,1990,0.047500111207807796,0.06085459249928774,0.03683465788111322
DALYs (Disability-Adjusted Life Years),Suriname,Both,All Ages,Nutritional deficiencies,Percent,1990,0.023908946603510003,0.02917223433429462,0.018927677547185415
DALYs (Disability-Adjusted Life Years),Bermuda,Both,All Ages,Nutritional deficiencies,Percent,1990,0.010165794815808822,0.013921191157778396,0.007353247420885248
DALYs (Disability-Adjusted Life Years),Thailand,Both,All Ages,Nutritional deficiencies,Percent,1995,0.01049575289541776,0.013769675146532512,0.008074854249040607
DALYs (Disability-Adjusted Life Years),South Sudan,Both,All Ages,Nutritional deficiencies,Percent,1990,0.118690033104643,0.16802698146159326,0.07305060648387855
DALYs (Disability-Adjusted Life Years),North Macedonia,Both,All Ages,Nutritional deficiencies,Percent,1995,0.007901608126756377,0.010884767590394214,0.00552821122688539
DALYs (Disability-Adjusted Life Years),Belgium,Both,All Ages,Nutritional deficiencies,Percent,1990,0.004184462269389771,0.0054922605907110665,0.003047567096211394
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All Ages,Nutritional deficiencies,Percent,1990,0.020207996298019296,0.03139886360664217,0.01323825116356842
DALYs (Disability-Adjusted Life Years),Costa Rica,Both,All Ages,Nutritional deficiencies,Percent,1995,0.01184994286560248,0.01577464648639904,0.0087239005267444
DALYs (Disability-Adjusted Life Years),Yemen,Both,All Ages,Nutritional deficiencies,Percent,1995,0.03924888309540736,0.0874959984275047,0.02202173357317805
DALYs (Disability-Adjusted Life Years),Chile,Both,All Ages,Nutritional deficiencies,Percent,1990,0.005998753416641964,0.007781700323727808,0.004671249074199265
DALYs (Disability-Adjusted Life Years),Viet Nam,Both,All Ages,Nutritional deficiencies,Percent,1995,0.02070614657884106,0.02681150888438801,0.0157444463762977
DALYs (Disability-Adjusted Life Years),Tajikistan,Both,All Ages,Nutritional deficiencies,Percent,1995,0.015300554196636711,0.019904272582628932,0.01144229632869279
DALYs (Disability-Adjusted Life Years),Algeria,Both,All Ages,Nutritional deficiencies,Percent,1990,0.016176616644373795,0.022276022183531457,0.011343176892118502
DALYs (Disability-Adjusted Life Years),Luxembourg,Both,All Ages,Nutritional deficiencies,Percent,1990,0.0047688324441659226,0.00620960876907418,0.003516633224714341
DALYs (Disability-Adjusted Life Years),Argentina,Both,All Ages,Nutritional deficiencies,Percent,1990,0.016563558459012265,0.020142746463153543,0.013831173568678055
DALYs (Disability-Adjusted Life Years),Poland,Both,All Ages,Nutritional deficiencies,Percent,1995,0.00725882186391428,0.010099055361642411,0.004930081774988029
DALYs (Disability-Adjusted Life Years),Libya,Both,All Ages,Nutritional deficiencies,Percent,1995,0.013756508023055137,0.019768440402355678,0.009466345454639775
DALYs (Disability-Adjusted Life Years),Uzbekistan,Both,All Ages,Nutritional deficiencies,Percent,1995,0.025124381800228416,0.033484336716158185,0.01781386235231312
DALYs (Disability-Adjusted Life Years),Honduras,Both,All Ages,Nutritional deficiencies,Percent,1990,0.0249320608877039,0.030699244694102356,0.020005968877065405
DALYs (Disability-Adjusted Life Years),Lao People's Democratic Republic,Both,All Ages,Nutritional deficiencies,Percent,1990,0.033745568454056935,0.05611223601654964,0.019329037276582552
DALYs (Disability-Adjusted Life Years),Peru,Both,All Ages,Nutritional deficiencies,Percent,1995,0.036350287063149696,0.04266582936534871,0.030842523208993285
DALYs (Disability-Adjusted Life Years),Eritrea,Both,All Ages,Nutritional deficiencies,Percent,1995,0.08614438868407391,0.12317732946764004,0.05690182965894142
DALYs (Disability-Adjusted Life Years),Botswana,Both,All Ages,Nutritional deficiencies,Percent,1990,0.032997956303327663,0.042853588312358575,0.025599069712684566
DALYs (Disability-Adjusted Life Years),Germany,Both,All Ages,Nutritional deficiencies,Percent,1995,0.003656868291591373,0.004927358328185548,0.0025702522214506233
DALYs (Disability-Adjusted Life Years),Madagascar,Both,All Ages,Nutritional deficiencies,Percent,1990,0.09931837482688759,0.11585535945434886,0.08336988126447371
DALYs (Disability-Adjusted Life Years),Tonga,Both,All Ages,Nutritional deficiencies,Percent,1995,0.023499734005307086,0.02976196460063274,0.018312543662510214
DALYs (Disability-Adjusted Life Years),Marshall Islands,Both,All Ages,Nutritional deficiencies,Percent,1990,0.030149266263190526,0.038392697124712515,0.023271629880435997
DALYs (Disability-Adjusted Life Years),Paraguay,Both,All Ages,Nutritional deficiencies,Percent,1995,0.021491531984232558,0.02744798623495845,0.016794061861861748
DALYs (Disability-Adjusted Life Years),Oman,Both,All Ages,Nutritional deficiencies,Percent,1990,0.029928184972117293,0.039203124154535834,0.0231345180461051
DALYs (Disability-Adjusted Life Years),Jamaica,Both,All Ages,Nutritional deficiencies,Percent,1990,0.03511248015262277,0.0413617696065075,0.029699753697979923
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All Ages,Nutritional deficiencies,Percent,2000,0.019214815410044096,0.025647176706319448,0.014526400740586799
DALYs (Disability-Adjusted Life Years),Niue,Both,All Ages,Nutritional deficiencies,Percent,1990,0.018863378198649444,0.025301032924855565,0.01429505998156197
DALYs (Disability-Adjusted Life Years),Lesotho,Both,All Ages,Nutritional deficiencies,Percent,1990,0.03983903604550535,0.05524981966285105,0.028860657263141257
DALYs (Disability-Adjusted Life Years),Haiti,Both,All Ages,Nutritional deficiencies,Percent,1995,0.03664597773090294,0.049753372732583616,0.02655823642315818
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All Ages,Nutritional deficiencies,Percent,2000,0.01797204424855464,0.023458150067252152,0.013085107217340896
DALYs (Disability-Adjusted Life Years),Angola,Both,All Ages,Nutritional deficiencies,Percent,1995,0.0714360113445534,0.12257902025551738,0.0417432579710546
DALYs (Disability-Adjusted Life Years),Turkmenistan,Both,All Ages,Nutritional deficiencies,Percent,1995,0.01345745082854379,0.01844010654969936,0.009595787510947714
DALYs (Disability-Adjusted Life Years),Kazakhstan,Both,All Ages,Nutritional deficiencies,Percent,2000,0.014662391831476914,0.019810068812033937,0.01065064180232724
DALYs (Disability-Adjusted Life Years),Zambia,Both,All Ages,Nutritional deficiencies,Percent,1990,0.0523771461593279,0.0702887104413744,0.03830575174856751
DALYs (Disability-Adjusted Life Years),Morocco,Both,All Ages,Nutritional deficiencies,Percent,1995,0.015409042636920176,0.020458023381266205,0.01131217981545231
DALYs (Disability-Adjusted Life Years),United States Virgin Islands,Both,All Ages,Nutritional deficiencies,Percent,1995,0.015173058908728125,0.020179671261159448,0.011543369998712246
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Nutritional deficiencies,Percent,1990,0.010148751546350209,0.013750373896315359,0.007182223728168691
